age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,school_MS,sex_1,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes
-0.04301421,0.0,0.0,0.022180514,0.0,0.0,0.0,0.0,-0.064485185,0.0,-0.056643892,0.0,0.0,-0.3530183,0.0,0.0,0.0,0.0,0.0,0.0,0.035226017,0.0,0.0,0.0,0.0,-0.018875815,0.0,0.0,0.0,0.0,0.0,0.0,0.0008610169,0.0055529578,0.0045150956,-0.0013983545,-0.012028778,0.0,0.0,-0.09056949
0.06968194,0.0,0.090706885,0.019893695,-0.0020468489,0.0,0.0,0.0,-0.0057504983,0.0,0.15506613,0.0,0.0,0.18613781,0.0,0.0,0.0,0.0,0.0,0.0,-0.014906193,0.0,0.0,0.0,0.045549307,0.0,0.0,-0.032906845,0.0,0.0,-0.027973564,0.0,0.0,-0.011471873,0.0,-0.01424597,0.0,0.0,-0.07503815,-0.065435626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011960274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077884435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.021377524,-0.04938752,0.03300389,-0.07958103,-0.025319822,-0.13593286,0.0,0.1687933,0.0,-0.01730288,0.2634653,0.0,-0.0068913,-0.006823244,0.0,-0.012995114,0.06869805,-0.014911158,0.0,0.0,0.0,0.15053658,0.0,0.0,0.0,-0.020071073,0.0,0.0,0.0,0.030015346,0.0,0.0,-0.07863906,0.0,0.0,0.0,-0.039111998
0.040326033,0.0,-0.046769433,0.03204627,0.0,0.040268682,0.0,-0.043538015,-0.103561476,0.13006118,0.22163002,0.0,0.0,-0.043073945,0.0,0.0,0.0,0.0,-0.0020941282,0.0,0.0,0.0,-0.031769805,0.0,-0.02192248,-0.024269769,0.119379826,0.064751826,0.0,0.0,0.0,0.031493466,0.0,0.0,0.0029986189,0.0,0.0,0.0,0.0,-0.06583247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133919325,-0.006167491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017242491,0.0,0.0,0.0,0.0,0.0,0.0033875809,0.0,0.0,0.0,0.0
-0.21448752,0.0,0.0,0.0,0.0,0.08971327,0.0,-0.04117336,-0.14379665,-0.029130947,0.08321549,0.034858968,0.05010251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09051359,0.0,0.050190568,0.0,0.0,0.0,0.0,0.0,-0.015700579,0.0,0.0,0.0,0.0,0.0799294,0.0,-0.021822598,0.013428929,0.0799159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0118100215,0.0,0.040850855,0.0,0.0,-0.027472796,-0.05002326,0.042427506,0.08750079,0.0,-0.014263446,-0.046666995,0.0,-0.6555207,0.074941725,0.0,0.0,0.0,0.0,0.0,0.027975999,0.0,0.019215506,0.0,0.0,0.0,0.0,0.0,-0.02525871,0.0,0.0,0.0,0.0,0.020446707,0.0,0.0,0.0,0.0,-0.04843111,0.032443307
